,size_mb,database
1108,38.6,CBIS-DDSM
1109,41.32,CBIS-DDSM
1110,26.46,CBIS-DDSM
1111,26.09,CBIS-DDSM
1112,39.73,CBIS-DDSM
1113,42.05,CBIS-DDSM
1114,29.97,CBIS-DDSM
1115,47.26,CBIS-DDSM
1116,45.75,CBIS-DDSM
1117,27.01,CBIS-DDSM
1118,23.11,CBIS-DDSM
1119,28.19,CBIS-DDSM
1120,28.41,CBIS-DDSM
1121,46.95,CBIS-DDSM
1122,46.95,CBIS-DDSM
1123,47.55,CBIS-DDSM
1124,47.55,CBIS-DDSM
1125,53.11,CBIS-DDSM
1126,24.59,CBIS-DDSM
1127,23.45,CBIS-DDSM
1128,36.97,CBIS-DDSM
1129,43.06,CBIS-DDSM
1130,47.9,CBIS-DDSM
1131,48.42,CBIS-DDSM
1132,25.69,CBIS-DDSM
1133,25.97,CBIS-DDSM
1134,20.86,CBIS-DDSM
1135,29.5,CBIS-DDSM
1136,32.63,CBIS-DDSM
1137,32.46,CBIS-DDSM
1138,38.39,CBIS-DDSM
1139,43.88,CBIS-DDSM
1140,50.31,CBIS-DDSM
1141,40.81,CBIS-DDSM
1142,52.83,CBIS-DDSM
1143,25.67,CBIS-DDSM
1144,26.83,CBIS-DDSM
1145,27.94,CBIS-DDSM
1146,26.42,CBIS-DDSM
1147,26.28,CBIS-DDSM
1148,19.87,CBIS-DDSM
1149,23.63,CBIS-DDSM
1150,25.64,CBIS-DDSM
1151,25.32,CBIS-DDSM
1152,33.94,CBIS-DDSM
1153,34.91,CBIS-DDSM
1154,42.95,CBIS-DDSM
1155,39.7,CBIS-DDSM
1156,42.75,CBIS-DDSM
1157,44.49,CBIS-DDSM
1158,43.78,CBIS-DDSM
1159,41.77,CBIS-DDSM
1160,33.78,CBIS-DDSM
1161,26.74,CBIS-DDSM
1162,26.1,CBIS-DDSM
1163,42.15,CBIS-DDSM
1164,44.6,CBIS-DDSM
1165,26.4,CBIS-DDSM
1166,27.36,CBIS-DDSM
1167,27.12,CBIS-DDSM
1168,25.54,CBIS-DDSM
1169,45.84,CBIS-DDSM
1170,44.21,CBIS-DDSM
1171,42.43,CBIS-DDSM
1172,43.67,CBIS-DDSM
1173,41.07,CBIS-DDSM
1174,40.75,CBIS-DDSM
1175,39.14,CBIS-DDSM
1176,43.5,CBIS-DDSM
1177,26.58,CBIS-DDSM
1178,26.27,CBIS-DDSM
1179,27.74,CBIS-DDSM
1180,45.09,CBIS-DDSM
1181,46.22,CBIS-DDSM
1182,25.87,CBIS-DDSM
1183,43.8,CBIS-DDSM
1184,26.59,CBIS-DDSM
1185,26.99,CBIS-DDSM
1186,25.15,CBIS-DDSM
1187,24.95,CBIS-DDSM
1188,41.64,CBIS-DDSM
1189,42.91,CBIS-DDSM
1190,25.93,CBIS-DDSM
1191,24.65,CBIS-DDSM
1192,25.48,CBIS-DDSM
1193,18.88,CBIS-DDSM
1194,26.87,CBIS-DDSM
1195,26.18,CBIS-DDSM
1196,35.72,CBIS-DDSM
1197,40.24,CBIS-DDSM
1198,20.78,CBIS-DDSM
1199,23.88,CBIS-DDSM
1200,45.28,CBIS-DDSM
1201,44.57,CBIS-DDSM
1202,53.78,CBIS-DDSM
1203,24.9,CBIS-DDSM
1204,23.38,CBIS-DDSM
1205,24.96,CBIS-DDSM
1206,47.22,CBIS-DDSM
1207,47.22,CBIS-DDSM
1208,47.94,CBIS-DDSM
1209,35.59,CBIS-DDSM
1210,43.13,CBIS-DDSM
1211,42.53,CBIS-DDSM
1212,30.49,CBIS-DDSM
1213,27.97,CBIS-DDSM
1214,29.48,CBIS-DDSM
1215,42.49,CBIS-DDSM
1216,46.06,CBIS-DDSM
1217,43.42,CBIS-DDSM
1218,43.89,CBIS-DDSM
1219,43.89,CBIS-DDSM
1220,47.54,CBIS-DDSM
1221,53.05,CBIS-DDSM
1222,42.76,CBIS-DDSM
1223,42.76,CBIS-DDSM
1224,42.76,CBIS-DDSM
1225,48.45,CBIS-DDSM
1226,48.45,CBIS-DDSM
1227,48.45,CBIS-DDSM
1228,28.01,CBIS-DDSM
1229,32.13,CBIS-DDSM
1230,27.48,CBIS-DDSM
1231,28.12,CBIS-DDSM
1232,36.3,CBIS-DDSM
1233,50.66,CBIS-DDSM
1234,27.39,CBIS-DDSM
1235,31.45,CBIS-DDSM
1236,29.13,CBIS-DDSM
1237,25.55,CBIS-DDSM
1238,24.74,CBIS-DDSM
1239,48.66,CBIS-DDSM
1240,19.62,CBIS-DDSM
1241,25.21,CBIS-DDSM
1242,25.94,CBIS-DDSM
1243,26.16,CBIS-DDSM
1244,26.54,CBIS-DDSM
1245,26.4,CBIS-DDSM
1246,26.29,CBIS-DDSM
1247,24.25,CBIS-DDSM
1248,24.93,CBIS-DDSM
1249,26.8,CBIS-DDSM
1250,22.15,CBIS-DDSM
1251,26.03,CBIS-DDSM
1252,33.97,CBIS-DDSM
1253,23.85,CBIS-DDSM
1254,22.73,CBIS-DDSM
1255,29.33,CBIS-DDSM
1256,27.7,CBIS-DDSM
1257,27.19,CBIS-DDSM
1258,26.56,CBIS-DDSM
1259,45.05,CBIS-DDSM
1260,47.4,CBIS-DDSM
1261,46.49,CBIS-DDSM
1262,29.73,CBIS-DDSM
1263,29.73,CBIS-DDSM
1264,29.53,CBIS-DDSM
1265,29.53,CBIS-DDSM
1266,26.2,CBIS-DDSM
1267,45.08,CBIS-DDSM
1268,46.8,CBIS-DDSM
1269,29.87,CBIS-DDSM
1270,45.77,CBIS-DDSM
1271,43.35,CBIS-DDSM
1272,46.22,CBIS-DDSM
1273,26.27,CBIS-DDSM
1274,51.5,CBIS-DDSM
1275,58.14,CBIS-DDSM
1276,39.99,CBIS-DDSM
1277,22.03,CBIS-DDSM
1278,24.92,CBIS-DDSM
1279,40.36,CBIS-DDSM
1280,42.49,CBIS-DDSM
1281,48.25,CBIS-DDSM
1282,29.05,CBIS-DDSM
1283,34.93,CBIS-DDSM
1284,27.53,CBIS-DDSM
1285,28.07,CBIS-DDSM
1286,35.65,CBIS-DDSM
1287,35.23,CBIS-DDSM
1288,24.09,CBIS-DDSM
1289,27.46,CBIS-DDSM
1290,25.01,CBIS-DDSM
1291,28.19,CBIS-DDSM
1292,24.95,CBIS-DDSM
1293,23.11,CBIS-DDSM
1294,26.2,CBIS-DDSM
1295,29.4,CBIS-DDSM
1296,34.27,CBIS-DDSM
1297,24.76,CBIS-DDSM
1298,24.97,CBIS-DDSM
1299,29.25,CBIS-DDSM
1300,39.88,CBIS-DDSM
1301,39.88,CBIS-DDSM
1302,36.01,CBIS-DDSM
1303,36.01,CBIS-DDSM
1304,48.36,CBIS-DDSM
1305,40.26,CBIS-DDSM
1306,28.45,CBIS-DDSM
1307,28.91,CBIS-DDSM
1308,46.33,CBIS-DDSM
1309,26.13,CBIS-DDSM
1310,26.52,CBIS-DDSM
1311,28.75,CBIS-DDSM
1312,24.65,CBIS-DDSM
1313,43.47,CBIS-DDSM
1314,43.38,CBIS-DDSM
1315,42.74,CBIS-DDSM
1316,47.37,CBIS-DDSM
1317,41.32,CBIS-DDSM
1318,27.28,CBIS-DDSM
1319,26.4,CBIS-DDSM
1320,34.07,CBIS-DDSM
1321,34.73,CBIS-DDSM
1322,25.32,CBIS-DDSM
1323,26.96,CBIS-DDSM
1324,31.13,CBIS-DDSM
1325,24.44,CBIS-DDSM
1326,28.11,CBIS-DDSM
1327,29.5,CBIS-DDSM
1328,31.97,CBIS-DDSM
1329,23.99,CBIS-DDSM
1330,25.19,CBIS-DDSM
1331,63.04,CBIS-DDSM
1332,50.93,CBIS-DDSM
1333,53.96,CBIS-DDSM
1334,40.03,CBIS-DDSM
1335,41.75,CBIS-DDSM
1336,45.09,CBIS-DDSM
1337,50.36,CBIS-DDSM
1338,40.93,CBIS-DDSM
1339,31.45,CBIS-DDSM
1340,32.63,CBIS-DDSM
1341,39.42,CBIS-DDSM
1342,42.64,CBIS-DDSM
1343,26.34,CBIS-DDSM
1344,26.92,CBIS-DDSM
1345,48.53,CBIS-DDSM
1346,25.84,CBIS-DDSM
1347,25.69,CBIS-DDSM
1348,46.13,CBIS-DDSM
1349,22.9,CBIS-DDSM
1350,26.58,CBIS-DDSM
1351,38.14,CBIS-DDSM
1352,37.17,CBIS-DDSM
1353,35.9,CBIS-DDSM
1354,36.57,CBIS-DDSM
1355,24.09,CBIS-DDSM
1356,25.68,CBIS-DDSM
1357,24.29,CBIS-DDSM
1358,27.58,CBIS-DDSM
1359,27.1,CBIS-DDSM
1360,29.98,CBIS-DDSM
1361,33.91,CBIS-DDSM
1362,24.24,CBIS-DDSM
1363,29.4,CBIS-DDSM
1364,22.15,CBIS-DDSM
1365,25.93,CBIS-DDSM
1366,25.93,CBIS-DDSM
1367,35.48,CBIS-DDSM
1368,26.37,CBIS-DDSM
1369,27.03,CBIS-DDSM
1370,26.74,CBIS-DDSM
1371,36.11,CBIS-DDSM
1372,41.11,CBIS-DDSM
1373,20.25,CBIS-DDSM
1374,29.83,CBIS-DDSM
1375,24.35,CBIS-DDSM
1376,27.96,CBIS-DDSM
1377,32.42,CBIS-DDSM
1378,40.84,CBIS-DDSM
1379,57.32,CBIS-DDSM
1380,29.34,CBIS-DDSM
1381,32.96,CBIS-DDSM
1382,26.73,CBIS-DDSM
1383,25.91,CBIS-DDSM
1384,28.14,CBIS-DDSM
1385,28.21,CBIS-DDSM
1386,20.46,CBIS-DDSM
1387,30.49,CBIS-DDSM
1388,30.69,CBIS-DDSM
1389,46.14,CBIS-DDSM
1390,37.1,CBIS-DDSM
1391,39.82,CBIS-DDSM
1392,40.71,CBIS-DDSM
1393,41.38,CBIS-DDSM
1394,39.58,CBIS-DDSM
1395,40.99,CBIS-DDSM
1396,44.93,CBIS-DDSM
1397,43.21,CBIS-DDSM
1398,46.05,CBIS-DDSM
1399,28.75,CBIS-DDSM
1400,21.35,CBIS-DDSM
1401,28.34,CBIS-DDSM
1402,43.38,CBIS-DDSM
1403,60.82,CBIS-DDSM
1404,61.85,CBIS-DDSM
1405,26.77,CBIS-DDSM
1406,26.66,CBIS-DDSM
1407,46.15,CBIS-DDSM
1408,46.99,CBIS-DDSM
1409,26.38,CBIS-DDSM
1410,44.42,CBIS-DDSM
1411,46.13,CBIS-DDSM
1412,25.95,CBIS-DDSM
1413,27.6,CBIS-DDSM
1414,47.42,CBIS-DDSM
1415,44.98,CBIS-DDSM
1416,29.83,CBIS-DDSM
1417,27.03,CBIS-DDSM
1418,26.92,CBIS-DDSM
1419,27.09,CBIS-DDSM
1420,27.71,CBIS-DDSM
1421,21.51,CBIS-DDSM
1422,24.94,CBIS-DDSM
1423,28.18,CBIS-DDSM
1424,28.18,CBIS-DDSM
1425,25.23,CBIS-DDSM
1426,27.29,CBIS-DDSM
1427,27.29,CBIS-DDSM
1428,41.06,CBIS-DDSM
1429,41.26,CBIS-DDSM
1430,25.58,CBIS-DDSM
1431,42.98,CBIS-DDSM
1432,42.74,CBIS-DDSM
1433,30.16,CBIS-DDSM
1434,34.27,CBIS-DDSM
1435,28.13,CBIS-DDSM
1436,29.99,CBIS-DDSM
1437,43.55,CBIS-DDSM
1438,42.85,CBIS-DDSM
1439,26.18,CBIS-DDSM
1440,28.42,CBIS-DDSM
1441,25.13,CBIS-DDSM
1442,24.35,CBIS-DDSM
1443,46.82,CBIS-DDSM
1444,46.61,CBIS-DDSM
1445,53.56,CBIS-DDSM
1446,30.44,CBIS-DDSM
1447,30.44,CBIS-DDSM
1448,30.11,CBIS-DDSM
1449,30.11,CBIS-DDSM
1450,31.16,CBIS-DDSM
1451,30.03,CBIS-DDSM
1452,25.38,CBIS-DDSM
1453,25.47,CBIS-DDSM
1454,26.81,CBIS-DDSM
1455,28.08,CBIS-DDSM
1456,31.65,CBIS-DDSM
1457,29.3,CBIS-DDSM
1458,31.49,CBIS-DDSM
1459,28.92,CBIS-DDSM
1460,48.9,CBIS-DDSM
1461,31.31,CBIS-DDSM
1462,23.26,CBIS-DDSM
1463,25.87,CBIS-DDSM
1464,54.02,CBIS-DDSM
1465,53.4,CBIS-DDSM
1466,31.94,CBIS-DDSM
1467,34.53,CBIS-DDSM
1468,24.96,CBIS-DDSM
1469,27.16,CBIS-DDSM
1470,23.78,CBIS-DDSM
1471,26.25,CBIS-DDSM
1472,44.86,CBIS-DDSM
1473,45.29,CBIS-DDSM
1474,24.43,CBIS-DDSM
1475,25.07,CBIS-DDSM
1476,24.58,CBIS-DDSM
1477,25.07,CBIS-DDSM
1478,28.98,CBIS-DDSM
1479,43.43,CBIS-DDSM
1480,25.05,CBIS-DDSM
1481,23.89,CBIS-DDSM
1482,22.35,CBIS-DDSM
1483,22.35,CBIS-DDSM
1484,25.16,CBIS-DDSM
1485,25.16,CBIS-DDSM
1486,25.16,CBIS-DDSM
1487,26.12,CBIS-DDSM
1488,25.65,CBIS-DDSM
1489,24.29,CBIS-DDSM
1490,25.29,CBIS-DDSM
1491,40.54,CBIS-DDSM
1492,41.51,CBIS-DDSM
1493,21.83,CBIS-DDSM
1494,22.46,CBIS-DDSM
1495,29.42,CBIS-DDSM
1496,21.07,CBIS-DDSM
1497,22.89,CBIS-DDSM
1498,40.26,CBIS-DDSM
1499,22.43,CBIS-DDSM
1500,23.82,CBIS-DDSM
1501,25.52,CBIS-DDSM
1502,25.34,CBIS-DDSM
1503,34.75,CBIS-DDSM
1504,30.62,CBIS-DDSM
1505,51.34,CBIS-DDSM
1506,51.48,CBIS-DDSM
1507,36.58,CBIS-DDSM
1508,16.01,CBIS-DDSM
1509,24.79,CBIS-DDSM
1510,44.68,CBIS-DDSM
1511,45.06,CBIS-DDSM
1512,45.18,CBIS-DDSM
1513,45.68,CBIS-DDSM
1514,48.88,CBIS-DDSM
1515,52.42,CBIS-DDSM
1516,33.48,CBIS-DDSM
1517,35.66,CBIS-DDSM
1518,40.78,CBIS-DDSM
1519,44.88,CBIS-DDSM
1520,42.92,CBIS-DDSM
1521,46.57,CBIS-DDSM
1522,20.65,CBIS-DDSM
1523,29.25,CBIS-DDSM
1524,28.68,CBIS-DDSM
1525,32.84,CBIS-DDSM
1526,43.67,CBIS-DDSM
1527,45.45,CBIS-DDSM
1528,46.13,CBIS-DDSM
1529,46.75,CBIS-DDSM
1530,24.35,CBIS-DDSM
1531,24.84,CBIS-DDSM
1532,24.39,CBIS-DDSM
1533,20.01,CBIS-DDSM
1534,30.06,CBIS-DDSM
1535,25.2,CBIS-DDSM
1536,26.13,CBIS-DDSM
1537,41.69,CBIS-DDSM
1538,42.09,CBIS-DDSM
1539,46.81,CBIS-DDSM
1540,49.22,CBIS-DDSM
1541,50.93,CBIS-DDSM
1542,28.34,CBIS-DDSM
1543,26.4,CBIS-DDSM
1544,27.16,CBIS-DDSM
1545,45.01,CBIS-DDSM
1546,44.76,CBIS-DDSM
1547,26.07,CBIS-DDSM
1548,26.91,CBIS-DDSM
1549,44.12,CBIS-DDSM
1550,45.13,CBIS-DDSM
1551,45.14,CBIS-DDSM
1552,44.86,CBIS-DDSM
1553,31.02,CBIS-DDSM
1554,32.81,CBIS-DDSM
1555,43.17,CBIS-DDSM
1556,42.59,CBIS-DDSM
1557,25.41,CBIS-DDSM
1558,26.99,CBIS-DDSM
1559,25.02,CBIS-DDSM
1560,25.23,CBIS-DDSM
1561,24.84,CBIS-DDSM
1562,27.25,CBIS-DDSM
1563,26.24,CBIS-DDSM
1564,29.26,CBIS-DDSM
1565,28.45,CBIS-DDSM
1566,22.73,CBIS-DDSM
1567,41.73,CBIS-DDSM
1568,42.51,CBIS-DDSM
1569,29.63,CBIS-DDSM
1570,29.68,CBIS-DDSM
1571,41.59,CBIS-DDSM
1572,43.84,CBIS-DDSM
1573,30.49,CBIS-DDSM
1574,32.3,CBIS-DDSM
1575,30.27,CBIS-DDSM
1576,30.71,CBIS-DDSM
1577,29.37,CBIS-DDSM
1578,25.14,CBIS-DDSM
1579,23.97,CBIS-DDSM
1580,26.45,CBIS-DDSM
1581,36.82,CBIS-DDSM
1582,35.82,CBIS-DDSM
1583,39.05,CBIS-DDSM
1584,19.64,CBIS-DDSM
1585,24.37,CBIS-DDSM
1586,26.78,CBIS-DDSM
1587,27.32,CBIS-DDSM
1588,30.13,CBIS-DDSM
1589,45.64,CBIS-DDSM
1590,47.12,CBIS-DDSM
1591,46.87,CBIS-DDSM
1592,26.29,CBIS-DDSM
1593,26.75,CBIS-DDSM
1594,27.7,CBIS-DDSM
1595,30.01,CBIS-DDSM
1596,51.1,CBIS-DDSM
1597,51.52,CBIS-DDSM
1598,28.67,CBIS-DDSM
1599,25.7,CBIS-DDSM
1600,28.44,CBIS-DDSM
1601,45.75,CBIS-DDSM
1602,25.21,CBIS-DDSM
1603,21.98,CBIS-DDSM
1604,23.74,CBIS-DDSM
1605,26.55,CBIS-DDSM
1606,37.52,CBIS-DDSM
1607,38.56,CBIS-DDSM
1608,45.14,CBIS-DDSM
1609,45.73,CBIS-DDSM
1610,41.82,CBIS-DDSM
1611,45.98,CBIS-DDSM
1612,38.72,CBIS-DDSM
1613,37.8,CBIS-DDSM
1614,17.77,CBIS-DDSM
1615,40.68,CBIS-DDSM
1616,36.16,CBIS-DDSM
1617,39.37,CBIS-DDSM
1618,19.04,CBIS-DDSM
1619,23.39,CBIS-DDSM
1620,31.06,CBIS-DDSM
1621,33.46,CBIS-DDSM
1622,26.39,CBIS-DDSM
1623,25.86,CBIS-DDSM
1624,43.15,CBIS-DDSM
1625,24.78,CBIS-DDSM
1626,35.62,CBIS-DDSM
1627,39.93,CBIS-DDSM
1628,23.77,CBIS-DDSM
1629,44.23,CBIS-DDSM
1630,44.13,CBIS-DDSM
1631,26.15,CBIS-DDSM
1632,28.51,CBIS-DDSM
1633,31.5,CBIS-DDSM
1634,42.09,CBIS-DDSM
1635,36.02,CBIS-DDSM
1636,42.63,CBIS-DDSM
1637,48.81,CBIS-DDSM
1638,26.58,CBIS-DDSM
1639,28.26,CBIS-DDSM
1640,36.08,CBIS-DDSM
1641,36.04,CBIS-DDSM
1642,31.11,CBIS-DDSM
1643,37.34,CBIS-DDSM
1644,27.92,CBIS-DDSM
1645,30.55,CBIS-DDSM
1646,31.99,CBIS-DDSM
1647,34.77,CBIS-DDSM
1648,27.99,CBIS-DDSM
1649,27.99,CBIS-DDSM
1650,27.99,CBIS-DDSM
1651,27.68,CBIS-DDSM
1652,27.68,CBIS-DDSM
1653,27.68,CBIS-DDSM
1654,27.51,CBIS-DDSM
1655,27.51,CBIS-DDSM
1656,27.51,CBIS-DDSM
1657,27.51,CBIS-DDSM
1658,27.51,CBIS-DDSM
1659,27.9,CBIS-DDSM
1660,27.9,CBIS-DDSM
1661,27.9,CBIS-DDSM
1662,27.9,CBIS-DDSM
1663,27.9,CBIS-DDSM
1664,28.9,CBIS-DDSM
1665,28.65,CBIS-DDSM
1666,28.61,CBIS-DDSM
1667,32.3,CBIS-DDSM
1668,42.23,CBIS-DDSM
1669,43.74,CBIS-DDSM
1670,39.33,CBIS-DDSM
1671,28.67,CBIS-DDSM
1672,28.98,CBIS-DDSM
1673,14.79,CBIS-DDSM
1674,22.08,CBIS-DDSM
1675,50.93,CBIS-DDSM
1676,40.29,CBIS-DDSM
1677,22.81,CBIS-DDSM
1678,24.08,CBIS-DDSM
1679,27.92,CBIS-DDSM
1680,29.57,CBIS-DDSM
1681,34.91,CBIS-DDSM
1682,36.91,CBIS-DDSM
1683,24.94,CBIS-DDSM
1684,42.68,CBIS-DDSM
1685,41.75,CBIS-DDSM
1686,27.94,CBIS-DDSM
1687,27.94,CBIS-DDSM
1688,28.04,CBIS-DDSM
1689,28.04,CBIS-DDSM
1690,28.31,CBIS-DDSM
1691,27.94,CBIS-DDSM
1692,32.3,CBIS-DDSM
1693,43.94,CBIS-DDSM
1694,48.66,CBIS-DDSM
1695,28.93,CBIS-DDSM
1696,29.63,CBIS-DDSM
1697,29.63,CBIS-DDSM
1698,29.63,CBIS-DDSM
1699,29.42,CBIS-DDSM
1700,29.42,CBIS-DDSM
1701,29.42,CBIS-DDSM
1702,45.6,CBIS-DDSM
1703,45.6,CBIS-DDSM
1704,47.47,CBIS-DDSM
1705,47.47,CBIS-DDSM
1706,15.64,CBIS-DDSM
1707,21.89,CBIS-DDSM
1708,26.12,CBIS-DDSM
1709,26.45,CBIS-DDSM
1710,23.5,CBIS-DDSM
1711,23.35,CBIS-DDSM
1712,28.58,CBIS-DDSM
1713,28.95,CBIS-DDSM
1714,45.02,CBIS-DDSM
1715,45.21,CBIS-DDSM
1716,47.69,CBIS-DDSM
1717,50.7,CBIS-DDSM
1718,33.12,CBIS-DDSM
1719,30.32,CBIS-DDSM
1720,33.45,CBIS-DDSM
1721,26.23,CBIS-DDSM
1722,26.7,CBIS-DDSM
1723,22.45,CBIS-DDSM
1724,29.25,CBIS-DDSM
1725,43.47,CBIS-DDSM
1726,41.96,CBIS-DDSM
1727,28.43,CBIS-DDSM
1728,28.09,CBIS-DDSM
1729,28.09,CBIS-DDSM
1730,27.64,CBIS-DDSM
1731,28.93,CBIS-DDSM
1732,28.93,CBIS-DDSM
1733,26.08,CBIS-DDSM
1734,26.47,CBIS-DDSM
1735,35.76,CBIS-DDSM
1736,36.91,CBIS-DDSM
1737,45.19,CBIS-DDSM
1738,46.05,CBIS-DDSM
1739,28.1,CBIS-DDSM
1740,28.1,CBIS-DDSM
1741,28.1,CBIS-DDSM
1742,28.1,CBIS-DDSM
1743,27.72,CBIS-DDSM
1744,27.72,CBIS-DDSM
1745,27.72,CBIS-DDSM
1746,27.72,CBIS-DDSM
1747,27.72,CBIS-DDSM
1748,27.72,CBIS-DDSM
1749,28.31,CBIS-DDSM
1750,28.31,CBIS-DDSM
1751,28.31,CBIS-DDSM
1752,28.31,CBIS-DDSM
1753,28.31,CBIS-DDSM
1754,28.31,CBIS-DDSM
1755,28.21,CBIS-DDSM
1756,28.21,CBIS-DDSM
1757,28.21,CBIS-DDSM
1758,28.21,CBIS-DDSM
1759,28.21,CBIS-DDSM
1760,28.21,CBIS-DDSM
1761,28.21,CBIS-DDSM
1762,29.75,CBIS-DDSM
1763,29.06,CBIS-DDSM
1764,26.95,CBIS-DDSM
1765,26.86,CBIS-DDSM
1766,40.75,CBIS-DDSM
1767,41.98,CBIS-DDSM
1768,26.82,CBIS-DDSM
1769,25.75,CBIS-DDSM
1770,25.75,CBIS-DDSM
1771,28.34,CBIS-DDSM
1772,29.68,CBIS-DDSM
1773,29.68,CBIS-DDSM
1774,29.45,CBIS-DDSM
1775,29.45,CBIS-DDSM
1776,29.45,CBIS-DDSM
1777,47.41,CBIS-DDSM
1778,47.53,CBIS-DDSM
1779,32.21,CBIS-DDSM
1780,50.31,CBIS-DDSM
1781,52.87,CBIS-DDSM
1782,45.33,CBIS-DDSM
1783,51.19,CBIS-DDSM
1784,15.57,CBIS-DDSM
1785,26.24,CBIS-DDSM
1786,58.68,CBIS-DDSM
1787,63.43,CBIS-DDSM
1788,25.48,CBIS-DDSM
1789,27.52,CBIS-DDSM
1790,32.96,CBIS-DDSM
1791,29.33,CBIS-DDSM
1792,27.42,CBIS-DDSM
1793,30.82,CBIS-DDSM
1794,25.29,CBIS-DDSM
1795,26.44,CBIS-DDSM
1796,46.78,CBIS-DDSM
1797,45.86,CBIS-DDSM
1798,48.38,CBIS-DDSM
1799,46.82,CBIS-DDSM
1800,46.82,CBIS-DDSM
1801,47.32,CBIS-DDSM
1802,47.32,CBIS-DDSM
1803,41.4,CBIS-DDSM
1804,44.69,CBIS-DDSM
1805,24.44,CBIS-DDSM
1806,22.77,CBIS-DDSM
1807,12.76,CBIS-DDSM
1808,19.18,CBIS-DDSM
1809,29.26,CBIS-DDSM
1810,32.13,CBIS-DDSM
1811,37.24,CBIS-DDSM
1812,24.94,CBIS-DDSM
1813,32.3,CBIS-DDSM
1814,33.12,CBIS-DDSM
1815,32.09,CBIS-DDSM
1816,33.95,CBIS-DDSM
1817,27.7,CBIS-DDSM
1818,27.36,CBIS-DDSM
1819,43.88,CBIS-DDSM
1820,44.59,CBIS-DDSM
1821,44.58,CBIS-DDSM
1822,42.91,CBIS-DDSM
1823,44.03,CBIS-DDSM
1824,22.77,CBIS-DDSM
1825,24.32,CBIS-DDSM
1826,25.74,CBIS-DDSM
1827,32.13,CBIS-DDSM
1828,27.11,CBIS-DDSM
1829,31.47,CBIS-DDSM
1830,25.01,CBIS-DDSM
1831,25.22,CBIS-DDSM
1832,49.9,CBIS-DDSM
1833,28.06,CBIS-DDSM
1834,28.09,CBIS-DDSM
1835,29.66,CBIS-DDSM
1836,32.63,CBIS-DDSM
1837,44.77,CBIS-DDSM
1838,47.8,CBIS-DDSM
1839,29.7,CBIS-DDSM
1840,29.55,CBIS-DDSM
1841,27.48,CBIS-DDSM
1842,27.48,CBIS-DDSM
1843,26.24,CBIS-DDSM
1844,26.24,CBIS-DDSM
1845,37.38,CBIS-DDSM
1846,43.19,CBIS-DDSM
1847,22.08,CBIS-DDSM
1848,22.08,CBIS-DDSM
1849,22.08,CBIS-DDSM
1850,23.74,CBIS-DDSM
1851,23.74,CBIS-DDSM
1852,25.43,CBIS-DDSM
1853,24.39,CBIS-DDSM
1854,31.97,CBIS-DDSM
1855,34.27,CBIS-DDSM
1856,50.02,CBIS-DDSM
1857,50.08,CBIS-DDSM
1858,44.59,CBIS-DDSM
1859,44.59,CBIS-DDSM
1860,44.14,CBIS-DDSM
1861,44.14,CBIS-DDSM
1862,44.84,CBIS-DDSM
1863,42.32,CBIS-DDSM
1864,37.52,CBIS-DDSM
1865,39.96,CBIS-DDSM
1866,28.73,CBIS-DDSM
1867,27.24,CBIS-DDSM
1868,21.0,CBIS-DDSM
1869,22.37,CBIS-DDSM
1870,26.69,CBIS-DDSM
1871,29.26,CBIS-DDSM
1872,38.83,CBIS-DDSM
1873,22.91,CBIS-DDSM
1874,23.55,CBIS-DDSM
1875,26.66,CBIS-DDSM
1876,26.06,CBIS-DDSM
1877,25.42,CBIS-DDSM
1878,25.87,CBIS-DDSM
1879,26.37,CBIS-DDSM
1880,14.91,CBIS-DDSM
1881,21.35,CBIS-DDSM
1882,36.04,CBIS-DDSM
1883,36.25,CBIS-DDSM
1884,25.98,CBIS-DDSM
1885,28.53,CBIS-DDSM
1886,35.85,CBIS-DDSM
1887,39.06,CBIS-DDSM
1888,44.2,CBIS-DDSM
1889,47.75,CBIS-DDSM
1890,36.25,CBIS-DDSM
1891,31.14,CBIS-DDSM
1892,44.08,CBIS-DDSM
1893,49.93,CBIS-DDSM
1894,49.64,CBIS-DDSM
1895,25.99,CBIS-DDSM
1896,26.32,CBIS-DDSM
1897,25.04,CBIS-DDSM
1898,25.04,CBIS-DDSM
1899,24.72,CBIS-DDSM
1900,21.57,CBIS-DDSM
1901,26.48,CBIS-DDSM
1902,22.92,CBIS-DDSM
1903,25.8,CBIS-DDSM
1904,28.33,CBIS-DDSM
1905,28.33,CBIS-DDSM
1906,28.33,CBIS-DDSM
1907,28.33,CBIS-DDSM
1908,27.28,CBIS-DDSM
1909,27.28,CBIS-DDSM
1910,27.28,CBIS-DDSM
1911,27.28,CBIS-DDSM
1912,27.87,CBIS-DDSM
1913,27.87,CBIS-DDSM
1914,26.69,CBIS-DDSM
1915,26.69,CBIS-DDSM
1916,23.89,CBIS-DDSM
1917,27.19,CBIS-DDSM
1918,29.57,CBIS-DDSM
1919,28.68,CBIS-DDSM
1920,28.68,CBIS-DDSM
1921,43.23,CBIS-DDSM
1922,43.23,CBIS-DDSM
1923,43.23,CBIS-DDSM
1924,43.67,CBIS-DDSM
1925,43.67,CBIS-DDSM
1926,43.67,CBIS-DDSM
1927,28.16,CBIS-DDSM
1928,27.8,CBIS-DDSM
1929,24.59,CBIS-DDSM
1930,28.67,CBIS-DDSM
